Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
391,-19.283,0.4054,-18.8776
392,-18.7092,-0.4663,-19.1755
393,-21.0598,1.5028,-19.557
394,-15.29,-0.7478,-16.0378
395,-21.0816,1.2181,-19.863500000000002
396,-19.2648,-0.0391,-19.303900000000002
397,-14.953,-0.7514,-15.7044
398,-19.278,0.4902,-18.787799999999997
399,-19.8681,0.0062,-19.8619
400,-17.137,0.0889,-17.0481
401,-15.5066,-0.4293,-15.9359
402,-21.2656,1.1971,-20.0685
403,-17.663,-0.4663,-18.1293
404,-17.226,-0.1794,-17.4054
405,-16.5989,-0.4954,-17.0943
406,-18.8512,0.1795,-18.671699999999998
407,-20.1911,0.5531,-19.637999999999998
408,-18.882,0.1743,-18.707700000000003
409,-21.1254,0.6821,-20.4433
410,-19.0057,0.6765,-18.3292
411,-20.9776,0.4685,-20.5091
412,-21.3633,1.4175,-19.9458
413,-16.3528,0.7379,-15.614899999999999
414,-17.5532,-0.2093,-17.7625
415,-13.7799,-0.8158,-14.595699999999999
416,-18.3027,-0.375,-18.6777
417,-17.9845,0.7849,-17.1996
418,-21.4567,1.7244,-19.732300000000002
419,-16.8719,-0.4803,-17.3522
420,-23.2276,3.382,-19.845599999999997
421,-17.9445,-0.5577,-18.502200000000002
422,-20.3503,0.7813,-19.569
423,-20.356,0.0552,-20.300800000000002
424,-18.6368,0.2931,-18.343700000000002
425,-17.517,-0.2695,-17.7865
426,-21.1506,1.3931,-19.7575
427,-16.5268,-0.6105,-17.137300000000003
428,-17.7552,-0.3708,-18.125999999999998
429,-19.0626,1.1823,-17.8803
430,-15.7093,-0.7884,-16.497700000000002
431,-18.7787,0.4008,-18.3779
432,-17.8599,-0.0603,-17.9202
433,-19.3798,0.4497,-18.9301
434,-18.7391,-0.23,-18.9691
435,-19.774,0.3365,-19.4375
436,-21.5487,2.9275,-18.6212
437,-17.6664,0.1444,-17.522
438,-16.2073,-0.6533,-16.8606
439,-19.011,0.6916,-18.319399999999998
440,-16.1205,-0.612,-16.732499999999998
441,-16.0825,-0.5636,-16.6461
442,-22.0526,2.012,-20.0406
443,-16.467,-0.6515,-17.118499999999997
444,-22.2171,3.5686,-18.6485
445,-18.1031,0.0264,-18.076700000000002
446,-19.1364,0.9152,-18.2212
447,-21.0545,0.8986,-20.155900000000003
448,-14.3151,-0.8292,-15.1443
449,-17.7545,-0.1768,-17.9313
450,-18.9856,0.5373,-18.448300000000003
451,-18.843,0.2942,-18.5488
452,-19.9,0.2854,-19.6146
453,-19.8824,0.4567,-19.4257
454,-15.8951,-0.2776,-16.1727
455,-12.6117,-0.8603,-13.472000000000001
456,-19.7177,-0.0861,-19.8038
457,-18.0326,0.2199,-17.8127
458,-19.4998,1.3376,-18.162200000000002
459,-19.8048,0.8797,-18.9251
460,-18.0398,-0.1548,-18.1946
461,-18.8572,0.7649,-18.092299999999998
462,-16.633,-0.618,-17.250999999999998
463,-18.6455,0.0948,-18.5507
464,-14.9296,-0.6974,-15.627
465,-19.3135,0.7774,-18.5361
466,-16.531,-0.503,-17.034
467,-20.4782,1.626,-18.8522
468,-20.0353,0.5833,-19.451999999999998
469,-18.2387,-0.162,-18.4007
470,-19.6629,1.6525,-18.0104
471,-18.586,-0.3322,-18.9182
472,-17.4436,-0.4962,-17.939799999999998
473,-19.5614,0.3312,-19.2302
474,-21.2918,1.0356,-20.2562
475,-19.9471,0.9047,-19.0424
476,-20.069,1.5024,-18.566599999999998
477,-18.3789,-0.4724,-18.851300000000002
478,-17.4711,-0.4745,-17.9456
479,-20.4618,1.5604,-18.9014
480,-17.5458,-0.633,-18.1788
481,-20.3551,1.2045,-19.1506
482,-17.2445,-0.4621,-17.706599999999998
483,-20.2267,0.7176,-19.5091
484,-18.8236,-0.1028,-18.926399999999997
485,-18.3986,-0.5677,-18.966299999999997
486,-18.3581,0.0514,-18.3067
487,-17.3972,-0.2619,-17.659100000000002
488,-19.8941,1.6078,-18.2863
489,-18.8508,1.5187,-17.3321
490,-20.0681,0.4956,-19.5725
491,-17.0272,-0.7,-17.7272
492,-19.0703,-0.4241,-19.4944
493,-16.2963,-0.5823,-16.8786
494,-16.0465,-0.3519,-16.398400000000002
495,-20.6096,0.9849,-19.6247
496,-19.8498,1.1481,-18.7017
497,-12.9509,-0.8791,-13.83
498,-18.7391,0.5456,-18.1935
499,-17.4095,-0.4807,-17.8902
500,-16.9831,-0.5528,-17.5359
501,-20.289,0.3182,-19.9708
502,-15.1933,-0.6904,-15.883700000000001
503,-17.0006,-0.5917,-17.592299999999998
504,-13.7035,-0.7747,-14.4782
505,-19.6321,0.7977,-18.834400000000002
506,-18.3973,0.224,-18.1733
507,-18.0953,-0.4825,-18.577800000000003
508,-18.08,0.1134,-17.9666
509,-19.2649,0.5809,-18.684
510,-17.726,1.9687,-15.757299999999999
511,-14.3861,-0.7506,-15.136700000000001
512,-16.7131,-0.5518,-17.2649
513,-20.4562,0.8608,-19.595399999999998
514,-18.9514,-0.0966,-19.048
515,-16.7369,-0.6686,-17.4055
516,-17.2179,-0.5497,-17.7676
517,-18.613,0.237,-18.376
518,-16.0686,-0.7396,-16.8082
519,-23.2669,2.3853,-20.8816
520,-17.847,-0.632,-18.479000000000003
521,-18.7733,-0.0807,-18.854
522,-16.6751,-0.2656,-16.9407
