Frame,LIE_00001[EELEC],LIE_00001[EVDW],[ETOTAL]
346,-52.5951,1.5581,-51.037
347,-50.4653,0.6117,-49.8536
348,-47.2992,0.3719,-46.9273
349,-57.8361,1.9841,-55.852000000000004
350,-60.0881,2.2992,-57.7889
351,-57.6429,1.9359,-55.707
352,-50.9873,0.7708,-50.216499999999996
353,-51.2408,0.8943,-50.3465
354,-51.4141,0.873,-50.5411
355,-46.5503,0.1788,-46.3715
356,-48.7868,0.5727,-48.2141
357,-52.5287,1.9597,-50.569
358,-49.4756,0.6344,-48.8412
359,-52.8981,2.0404,-50.8577
360,-52.8156,1.2203,-51.5953
361,-51.9416,1.6868,-50.2548
362,-55.0713,2.008,-53.0633
363,-48.1478,0.547,-47.6008
364,-54.0382,1.2333,-52.8049
365,-49.5243,0.5865,-48.937799999999996
366,-59.499,2.8703,-56.6287
367,-66.512,6.0936,-60.4184
368,-53.5073,0.8675,-52.6398
369,-51.1563,1.5293,-49.627
370,-60.046,4.9553,-55.0907
371,-51.4568,0.7856,-50.6712
372,-55.8432,2.3854,-53.457800000000006
373,-51.4563,1.1515,-50.3048
374,-50.2917,0.9686,-49.3231
375,-54.4863,2.2848,-52.2015
376,-50.1328,0.5994,-49.5334
377,-57.465,1.3379,-56.127100000000006
378,-49.3201,1.0091,-48.31099999999999
379,-52.4098,1.4351,-50.9747
380,-40.339,0.116,-40.223
381,-53.7503,0.8055,-52.9448
382,-52.2118,1.3135,-50.8983
383,-49.7768,0.7893,-48.987500000000004
384,-47.4967,0.3353,-47.1614
385,-56.7462,1.4421,-55.304100000000005
386,-48.4321,0.3812,-48.0509
387,-48.4557,0.7235,-47.7322
388,-56.6306,1.713,-54.9176
389,-61.4104,3.4783,-57.932100000000005
390,-55.2188,2.2459,-52.9729
391,-57.0357,2.1738,-54.8619
392,-46.8161,0.3075,-46.5086
393,-52.0142,0.8676,-51.1466
394,-47.5268,0.87,-46.656800000000004
395,-56.5538,1.6412,-54.912600000000005
396,-53.5555,1.1402,-52.4153
397,-55.7344,1.5069,-54.2275
398,-53.902,1.7235,-52.1785
399,-51.5878,0.7632,-50.824600000000004
400,-55.677,1.7781,-53.8989
401,-49.7924,0.8162,-48.9762
402,-61.6325,2.9944,-58.6381
403,-47.1353,0.6973,-46.438
